image_id,project_id,image_path,latitude,longitude,upload_date,image_hash,similarity_score,status
IMG00176,P00176,evidence/images/IMG00176.jpg,13.96863027860201,81.70690915430625,2025-11-29,2fc1a4acc26581ce7ae62d4f946bfbd4,0.0,Valid
IMG00177,P00177,evidence/images/IMG00177.jpg,8.510938065810869,87.80778207617962,2025-12-11,b603c3f097dfb8e5c73cd438834df9b7,0.0,Valid
IMG00178,P00178,evidence/images/IMG00178.jpg,22.95352299424461,75.74087962590507,2026-04-15,605a7e98efd7d0f31da83386561b828e,0.0,Valid
IMG00179,P00179,evidence/images/IMG00179.jpg,17.7199046751489,76.1611862474135,2025-09-22,60df1136c1767735809ac72d479b7f68,0.0,Valid
IMG00180,P00180,evidence/images/IMG00180.jpg,24.161443787956998,91.0480756640094,2026-03-22,7ff7c2822309abf4bb850537a62c2ee1,0.0,Valid
IMG00181,P00181,evidence/images/IMG00181.jpg,27.647283534814058,78.34542352822073,2026-04-29,98d9baee30028bf6d43a139a55d598fc,0.95,Potentially Reused
IMG00182,P00182,evidence/images/IMG00182.jpg,20.82304192343458,75.50445156586352,2025-03-28,6a8e85a91bfacd3284327813a14f176a,0.0,Valid
IMG00183,P00183,evidence/images/IMG00183.jpg,9.026724605956971,84.86484490939668,2024-02-20,f8c799b596554b10d95d6dc37a6b62ec,0.0,Valid
IMG00184,P00184,evidence/images/IMG00184.jpg,21.885382433759435,84.4516087303554,2024-04-12,817292642b5f4320fe0e92e7ecfc0458,0.0,Valid
IMG00185,P00185,evidence/images/IMG00185.jpg,27.90717693603964,78.33919025526781,2024-10-30,5522d462ef8d5d4f0ceb85ab13b599d0,0.0,Valid
IMG00186,P00186,evidence/images/IMG00186.jpg,33.68130415211671,73.02136303558093,2026-03-10,7bce0032541e15a510c3a466d425d6d1,0.0,Valid
IMG00187,P00187,evidence/images/IMG00187.jpg,15.057882862496694,82.6804653499781,2024-10-12,cf8ec7d5bb0a4b5919a91a1c074d6c52,0.0,Valid
IMG00188,P00188,evidence/images/IMG00188.jpg,15.410774238110893,89.63841219567405,2026-03-11,f8e56d4788b035313eea3d049e8b5811,0.0,Valid
IMG00189,P00189,evidence/images/IMG00189.jpg,12.87809363615899,86.06129249763622,2026-04-20,c4f1939a17b5b12d995b2edea1b12d8c,0.0,Valid
IMG00190,P00190,evidence/images/IMG00190.jpg,21.58388996406715,90.97008731884738,2024-11-02,d9873360b73b95f8f7bd8f19d2d32543,0.0,Valid
IMG00191,P00191,evidence/images/IMG00191.jpg,26.527267154188998,86.82901487616687,2024-04-25,11653de402e416cccf6b2247143e097e,0.0,Valid
IMG00192,P00192,evidence/images/IMG00192.jpg,15.02601636778855,73.4832921261258,2024-05-28,fbf0fc2b1d646f0f06c3ef7c2fda094f,0.0,Valid
IMG00193,P00193,evidence/images/IMG00193.jpg,16.660436195092164,74.47667929927678,2024-08-30,96c5c74b44598ca3ab01244c95f2744c,0.0,Valid
IMG00194,P00194,evidence/images/IMG00194.jpg,27.93072254866233,89.4165926801324,2025-10-15,a867a5cbc85108db1a2c14b8ea2229fe,0.0,Valid
IMG00195,P00195,evidence/images/IMG00195.jpg,10.606389357367645,85.69334703247901,2025-10-23,857d045aeaca153deb8a884491b395ca,0.0,Valid
IMG00196,P00196,evidence/images/IMG00196.jpg,19.763975059336087,77.95122643102881,2025-11-20,5ac68c4716c4eb2fff1b786ed48bad3e,0.0,Valid
IMG00197,P00197,evidence/images/IMG00197.jpg,14.84020567682277,82.65305063096213,2026-01-27,3fb085035020d0766551b40b5d4a46bc,0.0,Valid
IMG00198,P00198,evidence/images/IMG00198.jpg,29.823923114621845,75.51365773186252,2025-05-05,592fe31a53a9659e6fcd322eccad5489,0.0,Valid
IMG00199,P00199,evidence/images/IMG00199.jpg,9.71829226317674,84.53754945748284,2025-12-06,38571f3c906226540fc1f31b21f42fe7,0.0,Valid
IMG00200,P00200,evidence/images/IMG00200.jpg,16.5402598166197,84.33517249813025,2025-03-21,84b34d61439c2156de5c260d196b39fd,0.0,Valid
IMG00201,P00201,evidence/images/IMG00201.jpg,10.464192075506006,74.95757998842411,2024-05-22,d530a41085d915efc1b687f16ca6a125,0.0,Valid
IMG00202,P00202,evidence/images/IMG00202.jpg,26.39602816452341,74.02968241915246,2024-10-04,1165f3c50933b02deff935cdf9e28526,0.0,Valid
IMG00203,P00203,evidence/images/IMG00203.jpg,16.46015299743603,79.99321445128561,2024-10-25,dd07cc477773b101b2bc8026cae77d0b,0.0,Valid
IMG00204,P00204,evidence/images/IMG00204.jpg,18.21436893211408,79.53859118475594,2024-03-02,e50688f9639ad265db1bd30a6ca5e983,0.0,Valid
IMG00205,P00205,evidence/images/IMG00205.jpg,19.270750883906828,86.52670447579804,2024-11-28,c272964acfc7d47a4dd5b4f59a5495ab,0.0,Valid
IMG00206,P00206,evidence/images/IMG00206.jpg,24.42685884279965,84.826298719213,2024-03-29,9644c1d704bab4a27947c32de37ec7ce,0.0,Valid
IMG00207,P00207,evidence/images/IMG00207.jpg,13.053089085530864,79.41266779321256,2026-01-18,6b6bf4a656d971acbb35ad860a9a78aa,0.0,Valid
IMG00208,P00208,evidence/images/IMG00208.jpg,23.95146770871668,78.79104401139779,2024-03-30,e1c434b59fe3fe9e53a96f9f93a03eaa,0.0,Valid
IMG00209,P00209,evidence/images/IMG00209.jpg,20.73996743867053,81.33550116845228,2025-09-21,bdc8b72e7894a0b107a79965587df142,0.0,Valid
IMG00210,P00210,evidence/images/IMG00210.jpg,17.28470822727877,78.39196576725878,2025-01-11,a22ac73fda0aa88cc24de49805cae70c,0.0,Valid
IMG00211,P00211,evidence/images/IMG00211.jpg,33.639567371376884,76.83740022819536,2025-03-07,29e8ffca1ad9135f2a921a295b150026,0.0,Valid
IMG00212,P00212,evidence/images/IMG00212.jpg,30.60050015929881,80.0175178058638,2025-03-09,454041f757130d526fda4c2cc78b3769,0.0,Valid
IMG00213,P00213,evidence/images/IMG00213.jpg,29.756679111266163,74.4607891123956,2024-06-03,c3fe07d3b49ed682b841a85f0a081137,0.0,Valid
IMG00214,P00214,evidence/images/IMG00214.jpg,33.71857203909748,75.67256522363529,2026-01-05,e5b1e9125746f50631827539c5306c90,0.0,Valid
IMG00215,P00215,evidence/images/IMG00215.jpg,21.65323482207625,81.85211301684463,2025-02-20,4c14909fbe2e8b0de58091a0cbabf0b9,0.0,Valid
IMG00216,P00216,evidence/images/IMG00216.jpg,30.069794874347707,77.40320630663473,2024-08-11,226ccade193381c4fcf9447a3cee673d,0.0,Valid
IMG00217,P00217,evidence/images/IMG00217.jpg,27.706742286648534,79.8122470659012,2024-02-20,6cb65b4803915bec1ad7e89191c2fc21,0.0,Valid
IMG00218,P00218,evidence/images/IMG00218.jpg,27.629290459409148,90.37232159694273,2026-05-02,53f9164981a9554bac2aa1fc02f766d1,0.0,Valid
IMG00219,P00219,evidence/images/IMG00219.jpg,22.0658893925326,82.34488531434515,2025-04-27,33c77c940c2def798fb4225c466399aa,0.0,Valid
IMG00220,P00220,evidence/images/IMG00220.jpg,31.42717497007756,87.0688792203062,2025-04-03,d06d871a84b05afb9400e427c5a32470,0.0,Valid
IMG00221,P00221,evidence/images/IMG00221.jpg,32.88986688347411,84.33293125447172,2025-06-30,bf9fb530f48ff892260112f5248da085,0.0,Valid
IMG00222,P00222,evidence/images/IMG00222.jpg,9.466110431286245,80.70467383534289,2025-10-14,bad46349211e7fb0555d17d58b23f119,0.0,Valid
IMG00223,P00223,evidence/images/IMG00223.jpg,10.810788862235974,78.10849950636529,2025-07-22,eaf9c0aada2d776f48656eb53a5204a2,0.0,Valid
IMG00224,P00224,evidence/images/IMG00224.jpg,23.45715533159411,79.40411057557412,2025-08-10,d4046a42250b92d556dc58a3159618b4,0.0,Valid
IMG00225,P00225,evidence/images/IMG00225.jpg,32.55890609456789,82.70203721820323,2025-09-16,084ce7fc4a421a307e4ae9c8c398a081,0.0,Valid
IMG00226,P00226,evidence/images/IMG00226.jpg,32.94467843497466,80.66233388309037,2024-10-24,21f5ce38f86f4cfafae1cb273a36cc37,0.0,Valid
IMG00227,P00227,evidence/images/IMG00227.jpg,25.821785876384144,91.51982614209358,2026-01-31,612beaf23fa71ee47cc5151d9bea6018,0.0,Valid
IMG00228,P00228,evidence/images/IMG00228.jpg,11.281769646960468,74.6157073875497,2024-02-25,2973eb032ddc84757a2038ca5abaa7d9,0.0,Valid
IMG00229,P00229,evidence/images/IMG00229.jpg,24.354909574684104,90.7616657400918,2024-05-13,00563c774540d5886d7ce94d4dea40fd,0.0,Valid
IMG00230,P00230,evidence/images/IMG00230.jpg,32.918788542344764,84.29495447701848,2026-02-16,8c61fc8be7705ec33202ce836d9ddd44,0.0,Valid
IMG00231,P00231,evidence/images/IMG00231.jpg,17.88217600409215,91.9046512843862,2024-01-21,6e4fdd8983b0ad2fd8b08d3b231653c6,0.0,Valid
IMG00232,P00232,evidence/images/IMG00232.jpg,8.846037237533736,77.89529176012577,2024-09-16,33d05d5bb5040aad9bfa80eb46a9b313,0.0,Valid
IMG00233,P00233,evidence/images/IMG00233.jpg,10.778757878982436,85.66891929918899,2025-06-19,93dbaa2bc4319bfbabb840e10e7330b1,0.0,Valid
IMG00234,P00234,evidence/images/IMG00234.jpg,11.35507005983272,91.03840748624228,2025-04-28,190bcc42ddbd51a222871255ee4f4edd,0.0,Valid
IMG00235,P00235,evidence/images/IMG00235.jpg,18.581168785842344,87.89968844743508,2024-03-16,20093fbcfaa313b8edbebce5697b17d3,0.0,Valid
IMG00236,P00236,evidence/images/IMG00236.jpg,18.809041967861425,85.9144583843562,2024-04-25,3905ebe8f92b7e04109482ac2b60e92b,0.0,Valid
IMG00237,P00237,evidence/images/IMG00237.jpg,29.33689214744765,82.45818844136188,2024-02-06,3c938dc7a94f7b5fd2fbf7c065a11153,0.0,Valid
IMG00238,P00238,evidence/images/IMG00238.jpg,14.091074776103689,91.15012095774723,2025-03-06,ca3e0002e55d434cc59f8ed88db92d1c,0.0,Valid
IMG00239,P00239,evidence/images/IMG00239.jpg,24.457920807279123,83.01531752856431,2025-05-01,bbf8bad65c40241e3fd8973f447d2b00,0.0,Valid
IMG00240,P00240,evidence/images/IMG00240.jpg,15.70909909322677,90.15602098060867,2024-07-06,74b5f8649eca8b6e9c4dd70d05c5865b,0.0,Valid
IMG00241,P00241,evidence/images/IMG00241.jpg,32.11528419309881,80.50963340553737,2025-07-28,98d9baee30028bf6d43a139a55d598fc,0.95,Potentially Reused
IMG00242,P00242,evidence/images/IMG00242.jpg,31.29523423856248,74.08826575447485,2024-07-20,e533d31d256d545d847c4a34e6510239,0.0,Valid
IMG00243,P00243,evidence/images/IMG00243.jpg,29.30015099691848,87.46383022650959,2025-06-16,6917a8ce4c18362f2c2a9b5a8dc0fa93,0.0,Valid
IMG00244,P00244,evidence/images/IMG00244.jpg,14.782216126286954,82.82064651591287,2026-01-05,08100cfb5e61a5fa0bed781bc6a7f805,0.0,Valid
IMG00245,P00245,evidence/images/IMG00245.jpg,30.664921031600887,86.33729381264641,2026-01-24,7a5bff300640e4b74bdc574ddd77cc81,0.0,Valid
IMG00246,P00246,evidence/images/IMG00246.jpg,33.277454041705674,77.59568015147406,2025-12-01,a2e4a37c729fe8cab21f15fe14a61e20,0.0,Valid
IMG00247,P00247,evidence/images/IMG00247.jpg,29.032142311381996,79.73457448314498,2026-01-11,01e6f4c83476a2ebb3c54af68f6df22b,0.0,Valid
IMG00248,P00248,evidence/images/IMG00248.jpg,22.52009095435573,79.31505842126708,2025-10-01,d4e9a77274a54e22eb54fbcfe08baad6,0.0,Valid
IMG00249,P00249,evidence/images/IMG00249.jpg,27.93214961576712,79.83918919336185,2024-06-13,18774682982457635b1707b140e8950f,0.0,Valid
IMG00250,P00250,evidence/images/IMG00250.jpg,30.957604903503093,88.49084064025294,2024-06-17,2de79f240f145c9b929664da2cfa7c38,0.0,Valid
IMG00251,P00251,evidence/images/IMG00251.jpg,32.57597343615619,81.51625622678789,2025-08-06,a6753ba3eda1d1915a7542b96996b5e0,0.0,Valid
IMG00252,P00252,evidence/images/IMG00252.jpg,24.933797219937148,82.87815428156952,2026-05-02,186ba3b75548f0060ba9defb95951cac,0.0,Valid
IMG00253,P00253,evidence/images/IMG00253.jpg,22.110541942810546,91.21216477394384,2024-04-19,a6feae1105e200e676084291b30f2471,0.0,Valid
IMG00254,P00254,evidence/images/IMG00254.jpg,25.73071863105908,87.95382858699028,2024-03-14,8b4354256857db0353f91e63ad7e124d,0.0,Valid
IMG00255,P00255,evidence/images/IMG00255.jpg,12.476426028532694,73.59029200147678,2024-03-03,cd6d53de7e61f6cf1e9e76c100ad7df0,0.0,Valid
IMG00256,P00256,evidence/images/IMG00256.jpg,15.62547258600329,86.1470782950901,2024-02-13,516fbccf62ca6f2531525d7c2c6544f6,0.0,Valid
IMG00257,P00257,evidence/images/IMG00257.jpg,19.841354589257456,81.86341896877235,2026-04-23,40df2669b20cb05719847760f6a15c7e,0.0,Valid
IMG00258,P00258,evidence/images/IMG00258.jpg,17.958689311420446,84.83148342402744,2025-07-10,0c71889be177983d6bde1192e6f70937,0.0,Valid
IMG00259,P00259,evidence/images/IMG00259.jpg,16.47759191524728,87.70911698290516,2024-07-26,2825e2be14962bf985695eab9b0b0c32,0.0,Valid
IMG00260,P00260,evidence/images/IMG00260.jpg,18.90318174257506,75.15236624636017,2025-01-11,1f47b24fcc6be578de23234fa88baa78,0.0,Valid
IMG00261,P00261,evidence/images/IMG00261.jpg,13.793288959871273,78.13649082052618,2026-03-12,07b1515572209001ce6773f2619dc08d,0.0,Valid
IMG00262,P00262,evidence/images/IMG00262.jpg,8.825117335459689,91.33906464515088,2024-01-11,25abc952d717ecaca19bd8bf2ce28626,0.0,Valid
IMG00263,P00263,evidence/images/IMG00263.jpg,13.463539181094257,85.0368157705283,2024-05-14,1366fa7dbe287b170f69c548338fac08,0.0,Valid
IMG00264,P00264,evidence/images/IMG00264.jpg,32.00990056346991,83.94266543001599,2026-03-12,1625e8af4c6761985dcbe936e65221eb,0.0,Valid
IMG00265,P00265,evidence/images/IMG00265.jpg,26.48864162377296,92.48792272298763,2025-04-08,cc318c913678e8455746f5cba17a4349,0.0,Valid
IMG00266,P00266,evidence/images/IMG00266.jpg,23.532796242756568,76.81121600745962,2025-08-06,bf9a5940570128be52460869effe5d6e,0.0,Valid
IMG00267,P00267,evidence/images/IMG00267.jpg,13.94004210492149,88.83454366517037,2025-07-30,20dc586e20425f70b50cd2798719828c,0.0,Valid
IMG00268,P00268,evidence/images/IMG00268.jpg,12.017030363261554,90.7849459099296,2024-12-31,00078baf7e9b23b60dc11f41f8a68877,0.0,Valid
IMG00269,P00269,evidence/images/IMG00269.jpg,23.47821158244627,77.79157938580938,2024-05-23,0ddc6285400a7d6e51eb9e59bdf3dad8,0.0,Valid
IMG00270,P00270,evidence/images/IMG00270.jpg,21.24769724591642,88.92665384330998,2024-09-07,a9eb8c64d48460c7095336a021db71a9,0.0,Valid
IMG00271,P00271,evidence/images/IMG00271.jpg,14.425371053589878,73.90200225511785,2025-09-10,f386b2facb0d448f59b8452af7cb8722,0.0,Valid
IMG00272,P00272,evidence/images/IMG00272.jpg,25.10193839875893,76.85972505170596,2025-06-12,96a85a1c295f01a335d0c147aac621ed,0.0,Valid
IMG00273,P00273,evidence/images/IMG00273.jpg,11.05735821462716,74.27421014922894,2025-12-15,1d4c574db2ddcb6352a805ca4e702a8d,0.0,Valid
IMG00274,P00274,evidence/images/IMG00274.jpg,16.614996163692005,77.34651085613956,2026-02-04,1f77e4792d7c0b757c9de9c2f1fac8ed,0.0,Valid
IMG00275,P00275,evidence/images/IMG00275.jpg,17.95210776848863,88.34013843836463,2025-02-17,6235999964c52a1465db450703980d1b,0.0,Valid
IMG00276,P00276,evidence/images/IMG00276.jpg,17.996758623226974,91.0007515968454,2024-07-24,58c418a2ba7a7e604c9a147fa4817798,0.0,Valid
IMG00277,P00277,evidence/images/IMG00277.jpg,10.716653434742952,85.5392737776354,2025-10-09,fade31329f69755da5cb39fed5e0c934,0.0,Valid
IMG00278,P00278,evidence/images/IMG00278.jpg,14.50747673613466,90.17962477646267,2025-03-07,587b7c337df9ab5675a869190f4dc184,0.0,Valid
IMG00279,P00279,evidence/images/IMG00279.jpg,26.867831335568525,89.90801903626688,2024-12-24,d46a088a3059b503bb16bb8295a91a89,0.0,Valid
IMG00280,P00280,evidence/images/IMG00280.jpg,27.832586871538695,78.96225246826249,2025-06-13,eadef4192c13b635ecc3d346161a734a,0.0,Valid
IMG00281,P00281,evidence/images/IMG00281.jpg,9.424816233773834,74.35452823653988,2025-04-19,53303b99ed1de1b6615b2ab58bcadace,0.0,Valid
IMG00282,P00282,evidence/images/IMG00282.jpg,16.752037550405397,85.49925535355399,2024-06-03,d6b0b50a0c56aca2e255bc3e284b2c7c,0.0,Valid
IMG00283,P00283,evidence/images/IMG00283.jpg,25.57187033097044,78.05809176486484,2024-09-23,c6f412ddbe1f562adadb46a0ec5d49a5,0.0,Valid
IMG00284,P00284,evidence/images/IMG00284.jpg,25.973542806111947,91.39015309207942,2024-10-19,e790114bdf16b441015f0920374cfde4,0.0,Valid
IMG00285,P00285,evidence/images/IMG00285.jpg,17.91469930615181,78.70608512710753,2024-04-03,0a3993df6cc31027eacf71dec5d66e75,0.0,Valid
IMG00286,P00286,evidence/images/IMG00286.jpg,8.221275114334881,84.55086408305667,2024-03-05,dd0f6bfc2c068dccd895b1eecf9e3b5a,0.0,Valid
IMG00287,P00287,evidence/images/IMG00287.jpg,33.08066881492432,75.52291139007686,2024-06-17,2c5a8a2099a563514b6b1bba4f4dde7d,0.0,Valid
IMG00288,P00288,evidence/images/IMG00288.jpg,26.537647603565784,92.19478382255696,2025-08-20,3f2d34aafa5e0c46883acfdaf8294d54,0.0,Valid
IMG00289,P00289,evidence/images/IMG00289.jpg,12.68344370478568,73.84231489899551,2026-01-16,1757e0822e0e1ce09dd8be50cc44673c,0.0,Valid
IMG00290,P00290,evidence/images/IMG00290.jpg,24.915239006834817,80.38346023658451,2026-01-14,1b0910769a9567a3f46200ac8b87d8e5,0.0,Valid
IMG00291,P00291,evidence/images/IMG00291.jpg,18.95096585952755,72.77160164674183,2024-05-21,afd1f5c38f9ac2bfe6f34e0a2122b59d,0.0,Valid
IMG00292,P00292,evidence/images/IMG00292.jpg,8.535228395732343,78.25565468654844,2024-04-01,5622a32a2e8ac2057a40bb6429d59ea2,0.0,Valid
IMG00293,P00293,evidence/images/IMG00293.jpg,24.920823401263124,82.27353049187289,2025-12-01,f0eb6714de428cfe088707f3522e368f,0.0,Valid
IMG00294,P00294,evidence/images/IMG00294.jpg,16.50967964243773,90.48535881452725,2025-03-26,d8e278623a8ba297ad290346b081fc26,0.0,Valid
IMG00295,P00295,evidence/images/IMG00295.jpg,29.80029640746505,87.9323840928271,2024-09-21,ccb270eb83e9a54e83cda192146f710a,0.0,Valid
IMG00296,P00296,evidence/images/IMG00296.jpg,26.15980202641573,74.12118644260322,2024-02-11,04344308f32d1808eb137e94c3976d7a,0.0,Valid
IMG00297,P00297,evidence/images/IMG00297.jpg,24.75483845837203,86.75654228722313,2024-07-22,90c72845bf0201daee49e68941938a23,0.0,Valid
IMG00298,P00298,evidence/images/IMG00298.jpg,10.631130502709386,76.47639771498982,2025-02-24,feb180b62f4108c773b3a7480ad127f8,0.0,Valid
IMG00299,P00299,evidence/images/IMG00299.jpg,20.76413772346888,91.8326783677563,2025-01-02,75e5ba4a00bc13960e503a58aaf1a1e8,0.0,Valid
IMG00300,P00300,evidence/images/IMG00300.jpg,9.421985351121627,73.92533244510642,2025-02-21,64e508c8be80fdcb18ffef9dbe7415c7,0.0,Valid
IMG00301,P00301,evidence/images/IMG00301.jpg,27.22647948594884,74.71536257723055,2024-03-11,98d9baee30028bf6d43a139a55d598fc,0.95,Potentially Reused
IMG00302,P00302,evidence/images/IMG00302.jpg,30.098319794560297,82.72817154786792,2024-01-21,41c00b58df7eddb89674d4407abb45c4,0.0,Valid
IMG00303,P00303,evidence/images/IMG00303.jpg,15.742326259430238,83.01125803759155,2024-08-31,8857efcafde12e2f62bb00cc6f24dd65,0.0,Valid
IMG00304,P00304,evidence/images/IMG00304.jpg,18.331919510871835,73.35077987127609,2024-05-23,0a3b82050f20630187237792a5a0bd45,0.0,Valid
IMG00305,P00305,evidence/images/IMG00305.jpg,16.406054995403927,79.55504621614962,2024-10-16,833d5d80a5235d7b9d5a009d933145ce,0.0,Valid
IMG00306,P00306,evidence/images/IMG00306.jpg,9.13668644349546,89.63224614038742,2024-10-04,bff77417b21d465651241f4dcad70e92,0.0,Valid
IMG00307,P00307,evidence/images/IMG00307.jpg,31.997651009087267,83.72528184414146,2025-01-05,40c9039d9aac2755d28304a641c447f8,0.0,Valid
IMG00308,P00308,evidence/images/IMG00308.jpg,8.93126928074208,87.36081802460691,2025-04-21,e9d54fc08baa7f5eae6de4002f8918fc,0.0,Valid
IMG00309,P00309,evidence/images/IMG00309.jpg,30.85216472961177,88.78765382719328,2024-04-13,a2837a9c8477ef11c1056b89067c77b9,0.0,Valid
IMG00310,P00310,evidence/images/IMG00310.jpg,14.187675885280523,84.97662454569108,2025-03-16,fee67764b7fb1228ea373103435c0d6d,0.0,Valid
IMG00311,P00311,evidence/images/IMG00311.jpg,10.428079602141192,90.09374867684056,2026-01-02,987f17d958fc61264626bd8032dafbeb,0.0,Valid
IMG00312,P00312,evidence/images/IMG00312.jpg,8.382802137584658,84.50554030904908,2025-05-03,c79bcbefd93abd816f5728e6365bff03,0.0,Valid
IMG00313,P00313,evidence/images/IMG00313.jpg,29.398330963310663,86.3992172614056,2024-02-14,a1c3c98fc039c4c5e8f27569311295e7,0.0,Valid
IMG00314,P00314,evidence/images/IMG00314.jpg,19.83956019548779,88.33325243921298,2024-02-09,f1257837c6387cf829140f07b33d423b,0.0,Valid
IMG00315,P00315,evidence/images/IMG00315.jpg,19.735839196291,83.63618845476586,2025-10-10,14157b19903363bfe00206e9ab875855,0.0,Valid
IMG00316,P00316,evidence/images/IMG00316.jpg,29.828748655434392,83.84704839291427,2025-01-12,92c08cc7d28109552e43da85be9a0077,0.0,Valid
IMG00317,P00317,evidence/images/IMG00317.jpg,29.26201247245634,86.89772793552278,2025-08-07,cdaf66c88363a0dba825e1fca3da1268,0.0,Valid
IMG00318,P00318,evidence/images/IMG00318.jpg,21.011217479725293,88.73674217949183,2026-01-06,57186c9bb14a5d14181a31be0e7399ed,0.0,Valid
IMG00319,P00319,evidence/images/IMG00319.jpg,12.642003123019444,83.4583580649904,2026-04-05,0ed304145e2502e3d672ffd32252e679,0.0,Valid
IMG00320,P00320,evidence/images/IMG00320.jpg,29.810526155671567,82.29080833218873,2026-01-18,51ac66dd9c774a4f73f159a5553c27b2,0.0,Valid
IMG00321,P00321,evidence/images/IMG00321.jpg,16.032432411135183,90.29815078479238,2025-02-16,df4ffe9040ac55ab2b539d8f850514ad,0.0,Valid
IMG00322,P00322,evidence/images/IMG00322.jpg,30.48299661708425,83.65333290444819,2024-07-20,eb2d3137da534942eb325355299238bd,0.0,Valid
IMG00323,P00323,evidence/images/IMG00323.jpg,21.20147048230005,90.60922573830506,2024-09-15,6c47d61bbcb5abcc91a9c6bb37542751,0.0,Valid
IMG00324,P00324,evidence/images/IMG00324.jpg,16.121939431832722,81.52550673452271,2025-12-01,f19a4fb002fd97b1a329e2597f2f7c71,0.0,Valid
IMG00325,P00325,evidence/images/IMG00325.jpg,26.839927837720737,90.81974039415296,2025-12-08,ca372407cdd69ca11f821fdee081e694,0.0,Valid
IMG00326,P00326,evidence/images/IMG00326.jpg,9.345450260293225,92.45397385792248,2025-02-25,edb021e8298534e864b07b0a0740bcd9,0.0,Valid
IMG00327,P00327,evidence/images/IMG00327.jpg,8.3032815910237,75.53529540731381,2026-03-29,6caf122f8e8d8f0a6ea590608adb4484,0.0,Valid
IMG00328,P00328,evidence/images/IMG00328.jpg,17.629985094111017,75.86282165892965,2024-07-20,6380a71b989cde6b1cb4d7633010be01,0.0,Valid
IMG00329,P00329,evidence/images/IMG00329.jpg,25.54894096319319,85.42604866966369,2025-06-22,7c99d80a28428b33d67729f5a554f762,0.0,Valid
IMG00330,P00330,evidence/images/IMG00330.jpg,28.957286963003032,83.2806931766195,2026-04-10,73f15eb8175fc7bead64356e309e8bb5,0.0,Valid
IMG00331,P00331,evidence/images/IMG00331.jpg,30.366804750379945,78.58712461690934,2025-12-04,87f4cf2435206030495456cb58ee1dda,0.0,Valid
IMG00332,P00332,evidence/images/IMG00332.jpg,13.687007434408793,90.6852443757236,2024-07-01,73adbcc82df56e563ac8403814e8a72d,0.0,Valid
IMG00333,P00333,evidence/images/IMG00333.jpg,23.95927340202202,78.56584376051025,2024-08-02,50d97c82340eb059d38575a22e227cc6,0.0,Valid
IMG00334,P00334,evidence/images/IMG00334.jpg,19.183383112670462,82.3435007689073,2026-01-26,d472b449ef0b8a98e14d2a6f2f168282,0.0,Valid
IMG00335,P00335,evidence/images/IMG00335.jpg,22.19763703302618,87.58862006378051,2024-11-01,b7e552160e7219775219ae74afdd584b,0.0,Valid
IMG00336,P00336,evidence/images/IMG00336.jpg,9.769410581535125,75.73138744090687,2024-02-20,5623109b3a4050e267eefcb9f8f4c93d,0.0,Valid
IMG00337,P00337,evidence/images/IMG00337.jpg,29.675052048397024,87.15926209314492,2025-01-18,cc528b679e8acfe62655001061fb4c24,0.0,Valid
IMG00338,P00338,evidence/images/IMG00338.jpg,33.016661415309635,77.6286298452969,2025-02-17,16a5860c6e74cd11699e6043924cf13d,0.0,Valid
IMG00339,P00339,evidence/images/IMG00339.jpg,26.898194436043337,88.45674109514519,2026-03-16,721145fa628d4608d8b7436d84718488,0.0,Valid
IMG00340,P00340,evidence/images/IMG00340.jpg,16.18695207957336,76.66536243578484,2024-06-19,813cad8479408fff763a2db5bcc74a64,0.0,Valid
IMG00341,P00341,evidence/images/IMG00341.jpg,12.459027933865556,92.26589320623157,2025-01-28,a9a0612bf9928273ba97028fb490cdad,0.0,Valid
IMG00342,P00342,evidence/images/IMG00342.jpg,32.44869990207183,91.73295823161791,2024-08-09,606e299d8e9756e165979c23dc730f1d,0.0,Valid
IMG00343,P00343,evidence/images/IMG00343.jpg,29.77178724246985,91.17300452765556,2025-11-14,df166032108abedb8f272d6cd6e94788,0.0,Valid
IMG00344,P00344,evidence/images/IMG00344.jpg,8.800909348121086,75.73972928243774,2026-03-09,b1c105d3b09ccbca2b9a00d124bb6e02,0.0,Valid
IMG00345,P00345,evidence/images/IMG00345.jpg,12.79773689719601,73.09886053563272,2025-07-15,1d99f4c44b1a9b791d066125ceb06346,0.0,Valid
IMG00346,P00346,evidence/images/IMG00346.jpg,19.316830353200004,80.42712085315448,2025-06-29,97da9c0dd6c0b0606785509fe6d620e2,0.0,Valid
IMG00347,P00347,evidence/images/IMG00347.jpg,22.260559841125232,78.06067280314497,2025-08-15,27d19dbdf7f060ebcff9c2e3c3c6e87d,0.0,Valid
IMG00348,P00348,evidence/images/IMG00348.jpg,30.971366350178755,78.76124123437467,2025-06-24,de928e522eaf6b6b96091a35709e326f,0.0,Valid
IMG00349,P00349,evidence/images/IMG00349.jpg,15.5092906510201,81.09553854350797,2025-08-13,a11f07269d5d69439e17683b540a2bb8,0.0,Valid
IMG00350,P00350,evidence/images/IMG00350.jpg,20.325107168408664,73.25874673711111,2024-12-08,f867b90d0d05cdc0181fbd1c8bccd893,0.0,Valid
IMG00351,P00351,evidence/images/IMG00351.jpg,13.45518520626864,74.90812261063482,2026-03-27,ecce999004f77f64f7fd0ca09e8c325d,0.0,Valid
